0-9 y/o % of total pop,GQ_ESTIMATES_2018,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,Median_Household_Income_2018,Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active General Surgeons per 100000 Population 2018 (AAMC),Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Total physician assistants (2019),Internal Medicine Primary Care (2019),Total Specialist Physicians (2019),anycondition_prevalence,Obesity_prevalence,diabetes_prevalence,Active Physicians per 100000 Population 2018 (AAMC)
0.48042189833597376,0.0005607455673062905,0.2964669738863288,0.25987261146496815,0.527086383601757,0.5218045112781955,0.2586585174737502,0.2586585174737502,0.0,0.003440366972477127,0.0,0.07614213197969538,0.16666666666666674,0.0001727413146636313,0.0006844143706962517,0.0007483120499132685,0.753393665158371,0.7435158501440922,0.6153846153846154,0.0
0.4196695802218354,0.0008523332623055615,0.20430107526881722,0.43312101910828027,0.2708638360175696,0.269172932330827,0.36900742260403757,0.36900742260403757,0.19743358847366044,0.17259174311926606,0.2343485617597293,0.11167512690355325,0.20588235294117652,0.001521357429124459,0.0005936676757803796,0.000659463644011797,0.3054298642533937,0.3631123919308357,0.17948717948717952,0.1439682781759951
0.5069776173263918,0.001530835398746173,0.4531490015360984,0.11974522292993632,0.3235724743777453,0.3157894736842105,0.3334473080594378,0.3334473080594378,0.06325979288608735,0.07912844036697247,0.0905245346869713,0.07106598984771573,0.10784313725490202,0.006237810358626963,0.0032985600781820575,0.003224884069233811,0.5113122171945701,0.5043227665706054,0.38974358974358975,0.05703827970108277
0.37125133102215574,0.030824183834826786,0.1827956989247312,0.18216560509554142,0.3308931185944363,0.32932330827067663,0.33270647233975864,0.33270647233975864,0.22174696082845569,0.2035550458715596,0.2284263959390863,0.15736040609137047,0.21568627450980404,0.017369941622107577,0.011250147018564312,0.011043784101948374,0.6832579185520362,0.6311239193083575,0.35384615384615387,0.19704132987646789
0.45584347791765656,0.005669137685466597,0.130568356374808,0.2356687898089172,0.2503660322108346,0.23909774436090225,0.40743827556239404,0.40743827556239404,0.1479063484916704,0.19667431192660545,0.21996615905245354,0.07106598984771573,0.07843137254901966,0.005374498065284586,0.0073671632927899185,0.006210774413267467,0.5475113122171946,0.5533141210374639,0.29743589743589754,0.14198566417569009
0.48706766981056604,0.03806901656442406,0.13978494623655915,0.3885350318471338,0.30014641288433386,0.30526315789473685,0.4130087903007508,0.4130087903007508,0.22174696082845569,0.2035550458715596,0.2284263959390863,0.15736040609137047,0.21568627450980404,0.060640266645963,0.03928806181334748,0.03856591828381094,0.4321266968325792,0.489913544668588,0.2717948717948719,0.19704132987646789
0.3734923043204594,0.025928875032242872,0.08909370199692782,0.4152866242038217,0.18887262079062958,0.1699248120300752,0.4291932014075879,0.4291932014075879,0.2539396668167493,0.23279816513761475,0.3248730964467005,0.20812182741116741,0.3529411764705883,0.014521650320735238,0.008569572538690331,0.008398390914227057,0.42307692307692313,0.46974063400576366,0.22564102564102567,0.1888058563367394
0.4361987739394293,0.04215124429441385,0.13978494623655915,0.3121019108280255,0.2342606149341142,0.2195488721804511,0.44301263694775683,0.44301263694775683,0.16861773975686623,0.18635321100917435,0.2233502538071065,0.11675126903553301,0.16666666666666674,0.16368020175888778,0.11357545059908095,0.11833253683697274,0.5158371040723981,0.5360230547550431,0.2871794871794872,0.14595089217630014
0.3647878426433947,0.006269135442484327,0.13210445468509988,0.3668789808917198,0.11859443631039532,0.10225563909774435,0.6302446182559017,0.6302446182559017,0.12832057631697436,0.143348623853211,0.17343485617597298,0.0862944162436548,0.12745098039215685,0.003556724747114463,0.00253993892448633,0.002674902597072633,0.47285067873303166,0.47262247838616717,0.22564102564102567,0.10965380509379286
0.38424819551321227,0.0064093218343109,0.32411674347158226,0.11974522292993632,0.7554904831625183,0.750375939849624,0.20746249519169124,0.20746249519169124,0.06798739306618634,0.08486238532110091,0.09390862944162437,0.07106598984771573,0.11764705882352944,0.0009034342907225829,0.0006468460217818714,0.0007450793068746801,0.7918552036199094,0.7694524495677233,0.7743589743589743,0.05825834985511669
0.5812829231280696,0.08411183509594357,0.17818740399385563,0.4050955414012739,0.3718887262079063,0.362406015037594,0.3728825632915901,0.3728825632915901,0.03219270598829349,0.04931192660550465,0.06175972927241957,0.030456852791878153,0.07843137254901966,0.12800147632169726,0.04639975124555253,0.06240718767566456,0.5248868778280544,0.5994236311239194,0.31282051282051276,0.02348635046515174
0.44262444600225764,0.0007794363385557438,0.3855606758832566,0.14012738853503184,0.4846266471449488,0.44360902255639095,0.25466940206009314,0.25466940206009314,0.08959927960378206,0.06880733944954126,0.09898477157360408,0.1370558375634518,0.2549019607843137,0.0014415518330152372,0.0010174621658424717,0.0012682957045162678,0.8619909502262444,0.7867435158501441,0.5897435897435899,0.060393472624675926
0.4080557236214811,0.015465362746307491,0.14746543778801846,0.3515923566878981,0.38653001464128844,0.3774436090225564,0.3234602726845322,0.3234602726845322,0.030166591625393924,0.08371559633027525,0.11675126903553301,0.07106598984771573,0.1470588235294118,0.0007516060855484824,0.0011436885825415915,0.0017657488161830497,0.497737556561086,0.5072046109510087,0.29230769230769243,0.02485892938843981
0.4641264863058318,0.07364271535433513,0.12135176651305685,0.5464968152866242,0.253294289897511,0.24210526315789474,0.39433830548075965,0.39433830548075965,0.08959927960378206,0.06880733944954126,0.09898477157360408,0.1370558375634518,0.2549019607843137,0.035320128459781455,0.025041576664157496,0.0311503514187888,0.4638009049773756,0.47262247838616717,0.29230769230769243,0.060393472624675926
0.4692934706999773,0.0017439187143225632,0.18586789554531494,0.18980891719745224,0.29721815519765743,0.28120300751879695,0.32735678363322934,0.32735678363322934,0.1384511481314723,0.12213302752293576,0.15059221658206434,0.07106598984771573,0.12745098039215685,0.0008710606800246811,0.0017688186058117303,0.001920286601657183,0.5542986425339367,0.5850144092219021,0.3384615384615384,0.1247521732499619
0.4586036539485777,0.026130743436473137,0.13364055299539174,0.3490445859872611,0.2884333821376281,0.29774436090225564,0.3642347309484122,0.3642347309484122,0.19743358847366044,0.17259174311926606,0.2343485617597293,0.11167512690355325,0.20588235294117652,0.02988008021924068,0.011777135506096648,0.01305171614521335,0.2941176470588235,0.3602305475504322,0.15384615384615385,0.1439682781759951
0.5352710442435583,0.0003588771630760259,0.1566820276497696,0.26496815286624203,0.1698389458272328,0.1533834586466165,0.3908335826530467,0.3908335826530467,0.08937415578568209,0.13130733944954132,0.16159052453468692,0.060913705583756306,0.11764705882352944,0.000832993355280943,0.0003143942886598953,0.0003694430299930602,0.5633484162895928,0.6368876080691643,0.24615384615384622,0.07305170047277715
0.35008896892303587,0.0028093352922045154,0.18894009216589863,0.33757961783439494,0.2445095168374817,0.21804511278195488,0.380483252838683,0.380483252838683,0.12832057631697436,0.143348623853211,0.17343485617597298,0.0862944162436548,0.12745098039215685,0.002771305841936429,0.001978005072238462,0.0020833693890746456,0.5610859728506787,0.5360230547550431,0.38974358974358975,0.10965380509379286
0.42793719506795547,0.0003700920744221517,0.15207373271889402,0.2942675159235669,0.2869692532942899,0.287218045112782,0.3142924306535026,0.3142924306535026,0.07136425033768568,0.13016055045871566,0.16328257191201356,0.060913705583756306,0.12745098039215685,0.0004322020897543236,0.00021588520778035588,0.0002623517828036806,0.5610859728506787,0.5677233429394812,0.3794871794871795,0.05536068323928628
0.8036534901452733,0.0009084078190361905,0.5253456221198157,0.17324840764331212,0.2986822840409956,0.2796992481203008,0.3705033408841589,0.3705033408841589,0.1609635299414678,0.20240825688073394,0.2580372250423012,0.06598984771573602,0.10784313725490202,0.002468809532580864,0.0017120407672542187,0.0019340709515820768,0.4411764705882353,0.6109510086455332,0.34358974358974365,0.13344517309745313
0.4558218241335474,0.000768221427209618,0.13210445468509988,0.1910828025477707,0.22547584187408493,0.24210526315789474,0.3637075978401789,0.3637075978401789,0.20306168392615942,0.22706422018348627,0.29441624365482233,0.09137055837563451,0.1568627450980392,0.0007917616573440103,0.0004921689029544075,0.0005482129897055587,0.5769230769230769,0.6138328530259367,0.30769230769230765,0.16989476894921457
0.4158572157456775,0.038029764374712616,0.08602150537634409,0.5719745222929936,0.13323572474377746,0.1323308270676692,0.7068071405165904,0.7068071405165904,0.21656911301215664,0.18577981651376152,0.22250423011844334,0.10152284263959388,0.16666666666666674,0.06420774162173246,0.08630789235964095,0.07277933780005043,0.33710407239818996,0.414985590778098,0.1948717948717949,0.17569010218087538
0.5522047531300391,0.004558861462200142,0.2780337941628265,0.16305732484076435,0.5256222547584187,0.5263157894736842,0.26155774956903305,0.26155774956903305,0.030166591625393924,0.08371559633027525,0.11675126903553301,0.07106598984771573,0.1470588235294118,0.0014091704572603786,0.0021450335706802,0.003307214986708214,0.8235294117647058,0.8011527377521614,0.5282051282051281,0.02485892938843981
0.5722895227852949,0.027751298125988314,0.1643625192012289,0.3401273885350319,0.19326500732064422,0.18796992481203006,0.5387371600347622,0.5387371600347622,0.19743358847366044,0.17259174311926606,0.2343485617597293,0.11167512690355325,0.20588235294117652,0.0613042049240108,0.024169466799673144,0.026783494229344743,0.3167420814479638,0.39193083573487036,0.14358974358974363,0.1439682781759951
0.5563870123286266,0.0017999932710531924,0.1566820276497696,0.2777070063694268,0.31185944363103957,0.29022556390977444,0.36822384636206923,0.36822384636206923,0.14295362449347138,0.16800458715596334,0.2131979695431473,0.11675126903553301,0.20588235294117652,0.004812682237632169,0.0028207265049032815,0.0032363110241441727,0.5113122171945701,0.5590778097982709,0.2666666666666668,0.11224645417111478
0.5084152868825185,0.005220541231621564,0.2380952380952381,0.3401273885350319,0.21669106881405564,0.21804511278195488,0.40776595289994444,0.40776595289994444,0.1609635299414678,0.20240825688073394,0.2580372250423012,0.06598984771573602,0.10784313725490202,0.009639286072833054,0.006698603412892575,0.007562095245582079,0.4321266968325792,0.5677233429394812,0.26153846153846155,0.13344517309745313
0.4169037381985767,0.019065349288413875,0.07219662058371737,0.5273885350318471,0.10834553440702782,0.09172932330827066,0.5927398099471443,0.5927398099471443,0.2910850968032418,0.27293577981651385,0.2842639593908629,0.2335025380710659,0.23529411764705888,0.051781726012648244,0.042707791505664776,0.038358613829261284,0.3959276018099547,0.4351585014409222,0.1692307692307693,0.2803111178892787
0.4029244755121565,0.0010429867551897004,0.10599078341013825,0.2535031847133758,0.17276720351390923,0.17293233082706766,0.40387656537162886,0.40387656537162886,0.08937415578568209,0.13130733944954132,0.16159052453468692,0.060913705583756306,0.11764705882352944,0.0011595192739260562,0.0004401174836351471,0.0005163312269046605,0.6470588235294117,0.7060518731988474,0.25128205128205133,0.07305170047277715
0.4658899009332936,0.016917693765630782,0.20276497695852538,0.2484076433121019,0.5344070278184481,0.512781954887218,0.2645210924477497,0.2645210924477497,0.06798739306618634,0.08486238532110091,0.09390862944162437,0.07106598984771573,0.11764705882352944,0.008863799174384759,0.0063879320865656355,0.0073406222820400074,0.7217194570135745,0.7723342939481268,0.5897435897435899,0.05825834985511669
0.40089767864875214,0.012986867338813686,0.2304147465437788,0.20764331210191084,0.37920937042459735,0.35037593984962406,0.2853927141656338,0.2853927141656338,0.12787032868077441,0.1995412844036697,0.23857868020304573,0.24873096446700504,0.4117647058823529,0.00526682206494214,0.0027185948385385385,0.002972378527557307,0.7714932126696832,0.6311239193083575,0.4923076923076923,0.10995882263230133
0.6715315305250686,0.0005943903013446678,0.32411674347158226,0.18980891719745224,0.2562225475841874,0.24360902255639094,0.38480716901027195,0.38480716901027195,0.015308419630796877,0.04931192660550465,0.06514382402707275,0.010152284263959366,0.0490196078431373,0.004178275991075357,0.0009239716058010491,0.0012645388138106384,0.4660633484162896,0.5446685878962536,0.31282051282051276,0.0019826140003050274
0.44519888855774903,0.1680161943319838,0.14592933947772657,0.4063694267515924,0.38945827232796487,0.3864661654135338,0.35621375959880897,0.35621375959880897,0.16614137775776672,0.16284403669724778,0.19035532994923865,0.1370558375634518,0.20588235294117652,0.11763523504836007,0.14724755452926383,0.1614558975683636,0.5248868778280544,0.5677233429394812,0.3692307692307693,0.15464389202379136
0.4185924010819876,0.004065405362970606,0.23195084485407072,0.11337579617834397,0.42752562225475843,0.40451127819548865,0.30892137168582867,0.30892137168582867,0.056506078343088684,0.04357798165137616,0.04483925549915402,0.030456852791878153,0.03921568627450989,0.0013787864677494888,0.0009022188869255611,0.001073855875765148,0.751131221719457,0.7146974063400577,0.4974358974358975,0.0510904377001678
0.4863363534318859,0.0024953177745129927,0.22273425499231952,0.21656050955414013,0.30893118594436314,0.30375939849624056,0.34587055320482685,0.34587055320482685,0.056506078343088684,0.04357798165137616,0.04483925549915402,0.030456852791878153,0.03921568627450989,0.004148191706558094,0.002724487926373335,0.003238185516503153,0.6131221719457014,0.5878962536023056,0.3692307692307693,0.0510904377001678
0.5202382746080695,0.0031345677212421636,0.21812596006144397,0.18471337579617836,0.39092240117130306,0.35789473684210527,0.3152897095069168,0.3152897095069168,0.1384511481314723,0.12213302752293576,0.15059221658206434,0.07106598984771573,0.12745098039215685,0.002059173544316299,0.00417931812728086,0.0045352432427885414,0.6787330316742082,0.6887608069164266,0.358974358974359,0.1247521732499619
0.4230727517273081,0.01729900075139906,0.26420890937019975,0.16687898089171974,0.5300146412884335,0.5112781954887218,0.26258352210397345,0.26258352210397345,0.10963529941467809,0.11983944954128445,0.14297800338409472,0.07614213197969538,0.11764705882352944,0.011236911199676233,0.004734399984367627,0.005339968210616606,0.6515837104072397,0.6541786743515849,0.5333333333333334,0.09714808601494584
0.49991341392799094,0.029562506308387634,0.06298003072196622,0.42038216560509556,0.16691068814055637,0.1609022556390977,0.462153267512929,0.462153267512929,0.041197658712291696,0.1118119266055046,0.1412859560067682,0.06598984771573602,0.1470588235294118,0.030183050670242177,0.016003835442529916,0.01947693841923391,0.4343891402714932,0.5734870317002883,0.16410256410256419,0.04102485892938845
0.4684323816519307,0.0,0.14592933947772657,0.33757961783439494,0.253294289897511,0.23909774436090225,0.3550526420766195,0.3550526420766195,0.09522737505628093,0.12442660550458717,0.15566835871404394,0.24873096446700504,0.4607843137254902,0.0001078587681765221,5.3488423394112955e-05,5.293175928578197e-05,0.5067873303167421,0.5446685878962536,0.2717948717948719,0.07061156016470949
0.32932000512416854,0.00031401751769152266,0.07680491551459294,0.5592356687898089,0.24890190336749635,0.24812030075187969,0.44271345329173256,0.44271345329173256,0.19743358847366044,0.17259174311926606,0.2343485617597293,0.11167512690355325,0.20588235294117652,0.00015338646298502403,5.41984125077855e-05,6.168490223972769e-05,0.2963800904977376,0.23631123919308356,0.22051282051282056,0.1439682781759951
0.4615699871067764,0.004042975540278354,0.13210445468509988,0.28789808917197457,0.24304538799414352,0.22857142857142854,0.4134575657847872,0.4134575657847872,0.1479063484916704,0.19667431192660545,0.21996615905245354,0.07106598984771573,0.07843137254901966,0.004742434807607664,0.006500566914378252,0.005480139938645871,0.5701357466063348,0.5187319884726225,0.25128205128205133,0.14198566417569009
0.4872040114333394,0.004306525956912311,0.2872503840245776,0.13248407643312102,0.42020497803806733,0.42857142857142855,0.2904930831588095,0.2904930831588095,0.08959927960378206,0.06880733944954126,0.09898477157360408,0.1370558375634518,0.2549019607843137,0.002866855997566834,0.002028179671409843,0.0025254624066198667,0.8076923076923077,0.8184438040345823,0.4974358974358975,0.060393472624675926
0.5862969005922963,0.0031569975439344152,0.2872503840245776,0.224203821656051,0.2240117130307467,0.23007518796992482,0.394544884671824,0.394544884671824,0.19743358847366044,0.17259174311926606,0.2343485617597293,0.11167512690355325,0.20588235294117652,0.005565776367176014,0.0021886135911234565,0.0024268020765730583,0.39140271493212664,0.4034582132564842,0.18461538461538463,0.1439682781759951
0.3868115880089764,0.0008859779963439389,0.20122887864823352,0.2445859872611465,0.40995607613469986,0.39849624060150374,0.323296434015757,0.323296434015757,0.06798739306618634,0.08486238532110091,0.09390862944162437,0.07106598984771573,0.11764705882352944,0.0014764548794967544,0.0010601135748086307,0.0012198542667525806,0.6447963800904977,0.6455331412103746,0.5282051282051281,0.05825834985511669
0.4263596780906633,0.00019626094855720167,0.13364055299539174,0.26496815286624203,0.37920937042459735,0.38195488721804505,0.2850009260446496,0.2850009260446496,0.19743358847366044,0.17259174311926606,0.2343485617597293,0.11167512690355325,0.20588235294117652,0.00044441921405821797,0.00016896928664585418,0.0001888609870023007,0.35746606334841624,0.29682997118155624,0.2871794871794872,0.1439682781759951
0.4735387671072308,0.0275718595444503,0.10599078341013825,0.4191082802547771,0.17569546120058566,0.16842105263157892,0.4474718981065949,0.4474718981065949,0.1384511481314723,0.12213302752293576,0.15059221658206434,0.07106598984771573,0.12745098039215685,0.004116715823464452,0.008353757133068872,0.00906375565270738,0.49547511312217185,0.6023054755043229,0.2358974358974359,0.1247521732499619
0.5015307204994707,0.0002971951506723339,0.18740399385560677,0.20891719745222928,0.26207906295754024,0.2556390977443609,0.35717542135031555,0.35717542135031555,0.09522737505628093,0.12442660550458717,0.15566835871404394,0.24873096446700504,0.4607843137254902,0.00027619586070356335,0.00014563795446287517,0.00014313879757886936,0.5565610859728507,0.5850144092219021,0.3333333333333333,0.07061156016470949
0.4101941793388756,0.018184978747743,0.08294930875576037,0.4394904458598726,0.16251830161054173,0.1548872180451128,0.4482768446097078,0.4482768446097078,0.2910850968032418,0.27293577981651385,0.2842639593908629,0.2335025380710659,0.23529411764705888,0.02471452419085148,0.0203814857468793,0.018305875771548862,0.38009049773755643,0.414985590778098,0.21025641025641023,0.2803111178892787
0.4596855478099022,0.023035427904942413,0.3978494623655915,0.1961783439490446,0.6193265007320644,0.6255639097744361,0.22316963713296575,0.22316963713296575,0.0,0.003440366972477127,0.0,0.07614213197969538,0.16666666666666674,0.00045106814333469866,0.0017701326424761218,0.0019330305582393767,0.8665158371040722,0.8703170028818443,0.6512820512820514,0.0
0.48564032323216094,0.0006056052126907937,0.33640552995391715,0.15923566878980894,0.7408491947291362,0.7593984962406015,0.18082802638514908,0.18082802638514908,0.049302116163890075,0.06823394495412849,0.08460236886632833,0.10152284263959388,0.18627450980392168,0.000570301726144248,0.0008614056384688976,0.0009109367256412295,0.8348416289592759,0.8674351585014408,0.8051282051282052,0.039347262467591904
0.38370159771157003,0.004087835185662857,0.1075268817204301,0.3707006369426752,0.18887262079062958,0.18796992481203006,0.4437890897693436,0.4437890897693436,0.3329581269698334,0.3727064220183487,0.5101522842639594,0.30964467005076135,0.48039215686274517,0.005649831059311672,0.003371497030141384,0.0037241305979221723,0.35520361990950233,0.39193083573487036,0.22051282051282056,0.2681104163489401
0.5105266152771085,0.003768210212298272,0.1566820276497696,0.23439490445859873,0.2767203513909224,0.2616541353383458,0.356106908293086,0.356106908293086,0.07136425033768568,0.13016055045871566,0.16328257191201356,0.060913705583756306,0.12745098039215685,0.0036844232906974765,0.0018834236151684196,0.002270160171426161,0.6131221719457014,0.6167146974063402,0.38461538461538464,0.05536068323928628
0.3917580277557476,0.00019065349288413877,0.06451612903225808,0.2318471337579618,0.3674963396778917,0.3609022556390977,0.3022538502087162,0.3022538502087162,0.08937415578568209,0.13130733944954132,0.16159052453468692,0.060913705583756306,0.11764705882352944,0.00040703502792575316,0.00015038635302211555,0.00017782500802573478,0.5361990950226245,0.5994236311239194,0.3384615384615384,0.07305170047277715
0.4862390916813984,0.00644857402402234,0.2841781874039939,0.17707006369426753,0.4553440702781845,0.43759398496240604,0.27435141257426165,0.27435141257426165,0.10963529941467809,0.11983944954128445,0.14297800338409472,0.07614213197969538,0.11764705882352944,0.009061889322430251,0.0038168152623648437,0.004305363396306412,0.746606334841629,0.7089337175792507,0.5230769230769232,0.09714808601494584
0.3858731555340119,0.00033644734038377425,0.19201228878648235,0.1834394904458599,0.30893118594436314,0.2932330827067669,0.36860851106267184,0.36860851106267184,0.10963529941467809,0.11983944954128445,0.14297800338409472,0.07614213197969538,0.11764705882352944,0.0023328143932498575,0.0009779949231123483,0.001104506710587509,0.6402714932126696,0.6253602305475505,0.44102564102564107,0.09714808601494584
0.534010195595405,0.0035439119853757557,0.1827956989247312,0.2764331210191083,0.19619326500732065,0.19097744360902252,0.3802980439087632,0.3802980439087632,0.20306168392615942,0.22706422018348627,0.29441624365482233,0.09137055837563451,0.1568627450980392,0.006383562801536472,0.004004589789602151,0.004448835749636372,0.4864253393665158,0.5273775216138328,0.23076923076923078,0.16989476894921457
0.42946612457026406,0.003229894467684233,0.13517665130568357,0.28662420382165604,0.35431918008784774,0.3548872180451128,0.33878987334558563,0.33878987334558563,0.15533543448896892,0.17717889908256879,0.21912013536379016,0.08121827411167509,0.11764705882352944,0.004321956905167453,0.004318593379277002,0.004319333604212348,0.42533936651583704,0.38040345821325644,0.34871794871794876,0.134665243251487
0.33578204554456603,0.002747653279800823,0.2242703533026114,0.31592356687898093,0.3674963396778917,0.36691729323308264,0.3149477853286034,0.3149477853286034,0.06325979288608735,0.07912844036697247,0.0905245346869713,0.07106598984771573,0.10784313725490202,0.002632756737548284,0.0013889448544397143,0.001358245375203153,0.6018099547511313,0.515850144092219,0.4923076923076923,0.05703827970108277
0.38879101441138986,0.0002971951506723339,0.11059907834101385,0.245859872611465,0.20497803806734993,0.19398496240601504,0.37083101822170933,0.37083101822170933,0.20306168392615942,0.22706422018348627,0.29441624365482233,0.09137055837563451,0.1568627450980392,0.0005952135675343942,0.00036870964560669316,0.0004111086947754377,0.497737556561086,0.5475504322766571,0.30256410256410265,0.16989476894921457
0.4373200988027464,0.008652304103536061,0.15053763440860216,0.27261146496815286,0.30307467057101023,0.26766917293233083,0.37407217449530566,0.37407217449530566,0.1384511481314723,0.12213302752293576,0.15059221658206434,0.07106598984771573,0.12745098039215685,0.000939917343107688,0.0019085182559561956,0.002071835493525693,0.5384615384615383,0.5561959654178674,0.2666666666666668,0.1247521732499619
0.5864536489781285,0.00019065349288413877,0.05529953917050691,0.22038216560509555,0.16691068814055637,0.16541353383458646,0.4418586428459489,0.4418586428459489,0.13822602431337228,0.15022935779816515,0.22673434856175967,0.21319796954314718,0.431372549019608,0.0005265855877273166,0.00015732541249440874,0.000203463601455721,0.40271493212669673,0.5014409221902019,0.1948717948717949,0.08509989324386152
0.38132174000656166,0.014041069005349514,0.061443932411674354,0.5184713375796179,0.09809663250366032,0.08421052631578946,0.6670727016284139,0.6670727016284139,0.2539396668167493,0.23279816513761475,0.3248730964467005,0.20812182741116741,0.3529411764705883,0.05870948609892079,0.03466214107605529,0.03396798296857147,0.38914027149321273,0.38616714697406346,0.1692307692307693,0.1888058563367394
0.47698648141909605,0.0016822367019188715,0.2549923195084486,0.14140127388535031,0.34699853587115664,0.3398496240601504,0.3368238093202832,0.3368238093202832,0.08959927960378206,0.06880733944954126,0.09898477157360408,0.1370558375634518,0.2549019607843137,0.002219555812870951,0.0015691635227724377,0.0019545216502905643,0.7647058823529411,0.7089337175792507,0.48205128205128206,0.060393472624675926
0.46352894052636745,0.009773795238148643,0.0783410138248848,0.22802547770700637,0.16398243045387995,0.14887218045112782,0.4300978757960422,0.4300978757960422,0.041197658712291696,0.1118119266055046,0.1412859560067682,0.06598984771573602,0.1470588235294118,0.00495908545115208,0.002624725276774127,0.00319644083460436,0.5248868778280544,0.6397694524495676,0.24615384615384622,0.04102485892938845
0.4819996160149216,0.00021869077124945328,0.16282642089093705,0.2229299363057325,0.3103953147877013,0.3172932330827068,0.3240230228946731,0.3240230228946731,0.08937415578568209,0.13130733944954132,0.16159052453468692,0.060913705583756306,0.11764705882352944,0.0005496531230233998,0.00020529900007789365,0.0002419819817310346,0.6538461538461537,0.6311239193083575,0.38974358974358975,0.07305170047277715
0.45500265973683146,0.03384099498693463,0.11059907834101385,0.3579617834394905,0.17862371888726208,0.1744360902255639,0.4953697767520052,0.4953697767520052,0.14835659612787022,0.12327981651376146,0.15989847715736039,0.06598984771573602,0.0980392156862746,0.025362301632610287,0.0170818350415812,0.01631466603780522,0.5814479638009049,0.45533141210374645,0.25641025641025644,0.11270398047887753
0.463318110310442,0.004654188208642211,0.3149001536098311,0.19363057324840766,0.39824304538799415,0.3804511278195489,0.31437078827769943,0.31437078827769943,0.11481314723097702,0.11353211009174308,0.14043993231810492,0.12690355329949232,0.23529411764705888,0.002871836005227994,0.0030564103348443804,0.003276979234887793,0.7352941176470589,0.6772334293948128,0.4564102564102564,0.09425041939911544
0.5728339478245905,0.00030280260634539687,0.348694316436252,0.23439490445859873,0.39092240117130306,0.356390977443609,0.28163154820418573,0.28163154820418573,0.056506078343088684,0.04357798165137616,0.04483925549915402,0.030456852791878153,0.03921568627450989,0.00029332938792764123,0.00018798797452587216,0.00022555570695589433,0.6244343891402715,0.628242074927954,0.44102564102564107,0.0510904377001678
0.4542727600526171,0.0,0.05376344086021506,0.32484076433121023,0.15080527086383602,0.1548872180451128,0.42353720562465275,0.42353720562465275,0.09972985141828,0.15768348623853212,0.1996615905245347,0.18274111675126897,0.3529411764705883,0.0003103597049120222,8.543824280608904e-05,9.323232888129967e-05,0.4547511312217195,0.484149855907781,0.25128205128205133,0.07488180570382796
0.45309359658555437,0.00030841006201845977,0.10138248847926268,0.30700636942675164,0.15226939970717424,0.14887218045112782,0.4138422304853899,0.4138422304853899,0.09522737505628093,0.12442660550458717,0.15566835871404394,0.24873096446700504,0.4607843137254902,0.0004700788455134808,0.00025177158122233483,0.0002470351496308292,0.5407239819004523,0.628242074927954,0.2717948717948719,0.07061156016470949
0.543105703985593,0.00043177408682584366,0.16129032258064516,0.24713375796178344,0.2240117130307467,0.2045112781954887,0.39963813024461825,0.39963813024461825,0.03219270598829349,0.04931192660550465,0.06175972927241957,0.030456852791878153,0.07843137254901966,0.001229738443692014,0.00043939092185403864,0.0005945097622018123,0.585972850678733,0.5734870317002883,0.3333333333333333,0.02348635046515174
0.5114870182598908,0.004558861462200142,0.22580645161290325,0.18216560509554142,0.17715959004392387,0.16842105263157892,0.43695772962345597,0.43695772962345597,0.08374606033318321,0.08600917431192662,0.1116751269035533,0.04568527918781723,0.10784313725490202,0.00296276457003126,0.003262941932729757,0.004111275223489019,0.5,0.5936599423631124,0.31282051282051276,0.060240963855421714
0.6080094930359208,0.00019065349288413877,0.15053763440860216,0.1515923566878981,0.17130307467057102,0.17142857142857143,0.46884928267156756,0.46884928267156756,0.11076091850517777,0.07339449541284399,0.10152284263959388,0.06598984771573602,0.10784313725490202,0.0012635300309216363,0.0007613991706395068,0.0008088853036820094,0.45927601809954743,0.5043227665706054,0.24615384615384622,0.07732194601189568
0.37575046549646207,0.0008411183509594357,0.08448540706605223,0.42038216560509556,0.19912152269399708,0.19398496240601504,0.46136969127096067,0.46136969127096067,0.10963529941467809,0.11983944954128445,0.14297800338409472,0.07614213197969538,0.11764705882352944,0.007368006200998345,0.003102210370506597,0.0034996245425069385,0.4751131221719457,0.4870317002881845,0.26153846153846155,0.09714808601494584
0.4751414731242145,0.0009813047427860084,0.09984639016897083,0.26242038216560515,0.3382137628111274,0.324812030075188,0.34729523728113293,0.34729523728113293,0.041197658712291696,0.1118119266055046,0.1412859560067682,0.06598984771573602,0.1470588235294118,0.0006590569694273852,0.00034393578506803615,0.0004210404272036923,0.5723981900452488,0.6368876080691643,0.30256410256410265,0.04102485892938845
0.47764183948721617,0.00022429822692251618,0.18433179723502305,0.1910828025477707,0.40702781844802344,0.4165413533834586,0.26613098545397557,0.26613098545397557,0.07136425033768568,0.13016055045871566,0.16328257191201356,0.060913705583756306,0.12745098039215685,0.0003495472368957312,0.00017350489816961222,0.00021132354803565662,0.7058823529411764,0.6974063400576369,0.5230769230769232,0.05536068323928628
